PRODUCT,NPI,DESCRIPTION,PRIORITY
ARANESP,1346390655,340B SETTING,2
ENBREL,1346390655,340B SETTING,2
ENBREL,1346394129,340B SETTING,2
TEZSPIRE,1346394129,340B SETTING,2
ARANESP,1346394509,340B SETTING,2
ARANESP,1346402047,340B SETTING,2
NEULASTA,1346403011,340B SETTING,2
AVSOLA,1346428745,340B SETTING,2
ENBREL,1346428745,340B SETTING,2
EPOGEN,1346428745,340B SETTING,2
MVASI,1346428745,340B SETTING,2
NEUPOGEN,1346428745,340B SETTING,2
TEZSPIRE,1346428745,340B SETTING,2
ARANESP,1346433349,340B SETTING,2
PROLIA,1346447331,340B SETTING,2
ARANESP,1346449766,340B SETTING,2
KANJINTI,1346449766,340B SETTING,2
PROLIA,1346449766,340B SETTING,2
ARANESP,1346451200,340B SETTING,2
PROLIA,1346451200,340B SETTING,2
MVASI,1346460755,340B SETTING,2
AVSOLA,1346462785,340B SETTING,2
PROLIA,1346462785,340B SETTING,2
ARANESP,1346476769,340B SETTING,2
NEULASTA,1346476769,340B SETTING,2
TEZSPIRE,1346476769,340B SETTING,2
KANJINTI,1346480290,340B SETTING,2
PROLIA,1346480431,340B SETTING,2
NEULASTA,1346481751,340B SETTING,2
EPOGEN,1346489143,340B SETTING,2
NEULASTA,1346489143,340B SETTING,2
RIABNI,1346489143,340B SETTING,2
ARANESP,1346510336,340B SETTING,2
KANJINTI,1346510336,340B SETTING,2
MVASI,1346510336,340B SETTING,2
NEULASTA,1346510336,340B SETTING,2
PROLIA,1346510336,340B SETTING,2
PROLIA,1346510443,340B SETTING,2
PROLIA,1346544616,340B SETTING,2
TEZSPIRE,1346544616,340B SETTING,2
KANJINTI,1346551140,340B SETTING,2
AVSOLA,1346563236,340B SETTING,2
EPOGEN,1346563236,340B SETTING,2
MVASI,1346563236,340B SETTING,2
PROLIA,1346563236,340B SETTING,2
KANJINTI,1346579463,340B SETTING,2
MVASI,1346579463,340B SETTING,2
NEULASTA,1346579463,340B SETTING,2
EPOGEN,1346591534,340B SETTING,2
KANJINTI,1346592243,340B SETTING,2
NEUPOGEN,1346592243,340B SETTING,2
PROLIA,1346592243,340B SETTING,2
NEULASTA,1346621190,340B SETTING,2
PROLIA,1346621190,340B SETTING,2
MVASI,1346625084,340B SETTING,2
NEULASTA,1346625084,340B SETTING,2
PROLIA,1346625084,340B SETTING,2
ARANESP,1346627882,340B SETTING,2
ENBREL,1346627882,340B SETTING,2
EPOGEN,1346627882,340B SETTING,2
KANJINTI,1346627882,340B SETTING,2
NEUPOGEN,1346627882,340B SETTING,2
PROLIA,1346627882,340B SETTING,2
MVASI,1346643038,340B SETTING,2
AVSOLA,1346648235,340B SETTING,2
EPOGEN,1346648235,340B SETTING,2
MVASI,1346648235,340B SETTING,2
NEULASTA,1346648235,340B SETTING,2
ENBREL,1346651379,340B SETTING,2
RIABNI,1346651379,340B SETTING,2
ARANESP,1346660693,340B SETTING,2
PROLIA,1346660693,340B SETTING,2
PROLIA,1346665346,340B SETTING,2
TEZSPIRE,1346665346,340B SETTING,2
ENBREL,1346673928,340B SETTING,2
PROLIA,1346673928,340B SETTING,2
TEZSPIRE,1346673928,340B SETTING,2
ARANESP,1346692605,340B SETTING,2
PROLIA,1346716263,340B SETTING,2
ARANESP,1346760147,340B SETTING,2
PROLIA,1346764156,340B SETTING,2
ENBREL,1346787207,340B SETTING,2
NEULASTA,1346787207,340B SETTING,2
PROLIA,1346809076,340B SETTING,2
PROLIA,1346824943,340B SETTING,2
PROLIA,1346840634,340B SETTING,2
PROLIA,1346894813,340B SETTING,2
AVSOLA,1346896768,340B SETTING,2
KANJINTI,1346896875,340B SETTING,2
MVASI,1346896875,340B SETTING,2
NEULASTA,1346896875,340B SETTING,2
PROLIA,1356062962,340B SETTING,2
MVASI,1356080832,340B SETTING,2
NEULASTA,1356080832,340B SETTING,2
NEUPOGEN,1356080832,340B SETTING,2
PROLIA,1356080832,340B SETTING,2
ARANESP,1356088751,340B SETTING,2
PROLIA,1356088751,340B SETTING,2
TEZSPIRE,1356088751,340B SETTING,2
PROLIA,1356304547,340B SETTING,2
KANJINTI,1356309553,340B SETTING,2
MVASI,1356309553,340B SETTING,2
PROLIA,1356310866,340B SETTING,2
ARANESP,1356316350,340B SETTING,2
ENBREL,1356316350,340B SETTING,2
TEZSPIRE,1356316350,340B SETTING,2
ARANESP,1356320469,340B SETTING,2
KANJINTI,1356320469,340B SETTING,2
NEULASTA,1356320469,340B SETTING,2
KANJINTI,1356323794,340B SETTING,2
PROLIA,1356333884,340B SETTING,2
ARANESP,1356346100,340B SETTING,2
AVSOLA,1356346100,340B SETTING,2
NEULASTA,1356346100,340B SETTING,2
PROLIA,1356346100,340B SETTING,2
PROLIA,1356350375,340B SETTING,2
KANJINTI,1356351506,340B SETTING,2
MVASI,1356351506,340B SETTING,2
ARANESP,1356358394,340B SETTING,2
MVASI,1356358394,340B SETTING,2
PROLIA,1356361703,340B SETTING,2
NEULASTA,1356366868,340B SETTING,2
RIABNI,1356366868,340B SETTING,2
EPOGEN,1356369177,340B SETTING,2
PROLIA,1356369177,340B SETTING,2
ENBREL,1356369524,340B SETTING,2
ARANESP,1356377089,340B SETTING,2
ENBREL,1356377089,340B SETTING,2
KANJINTI,1356377089,340B SETTING,2
NEULASTA,1356377089,340B SETTING,2
NEUPOGEN,1356377089,340B SETTING,2
ARANESP,1356384697,340B SETTING,2
KANJINTI,1356385629,340B SETTING,2
MVASI,1356385629,340B SETTING,2
NEULASTA,1356385629,340B SETTING,2
ARANESP,1356385686,340B SETTING,2
ENBREL,1356385686,340B SETTING,2
TEZSPIRE,1356385983,340B SETTING,2
TEZSPIRE,1356394175,340B SETTING,2
PROLIA,1356402929,340B SETTING,2
RIABNI,1356402929,340B SETTING,2
EPOGEN,1356403463,340B SETTING,2
MVASI,1356403463,340B SETTING,2
NEULASTA,1356403463,340B SETTING,2
PROLIA,1356403463,340B SETTING,2
TEZSPIRE,1356403463,340B SETTING,2
ARANESP,1356408520,340B SETTING,2
ENBREL,1356408520,340B SETTING,2
NEULASTA,1356408520,340B SETTING,2
ENBREL,1356412423,340B SETTING,2
ENBREL,1356414841,340B SETTING,2
MVASI,1356414841,340B SETTING,2
NEULASTA,1356414841,340B SETTING,2
PROLIA,1356414841,340B SETTING,2
ARANESP,1356438956,340B SETTING,2
KANJINTI,1356438956,340B SETTING,2
PROLIA,1356438956,340B SETTING,2
ARANESP,1356443477,340B SETTING,2
PROLIA,1356443477,340B SETTING,2
PROLIA,1356483242,340B SETTING,2
PROLIA,1356493068,340B SETTING,2
ENBREL,1356495188,340B SETTING,2
TEZSPIRE,1356495188,340B SETTING,2
KANJINTI,1356499370,340B SETTING,2
MVASI,1356499370,340B SETTING,2
PROLIA,1356499370,340B SETTING,2
ARANESP,1356501753,340B SETTING,2
ENBREL,1356501753,340B SETTING,2
KANJINTI,1356501753,340B SETTING,2
NEUPOGEN,1356501753,340B SETTING,2
TEZSPIRE,1356501753,340B SETTING,2
ARANESP,1356504229,340B SETTING,2
AVSOLA,1356504229,340B SETTING,2
NEUPOGEN,1356504229,340B SETTING,2
TEZSPIRE,1356504229,340B SETTING,2
ARANESP,1356510010,340B SETTING,2
KANJINTI,1356510010,340B SETTING,2
MVASI,1356510010,340B SETTING,2
RIABNI,1356510010,340B SETTING,2
AVSOLA,1356514004,340B SETTING,2
KANJINTI,1356514004,340B SETTING,2
NEULASTA,1356524409,340B SETTING,2
TEZSPIRE,1356524409,340B SETTING,2
PROLIA,1356529622,340B SETTING,2
EPOGEN,1356533590,340B SETTING,2
NEULASTA,1356533590,340B SETTING,2
NEUPOGEN,1356533590,340B SETTING,2
TEZSPIRE,1356533590,340B SETTING,2
KANJINTI,1356541114,340B SETTING,2
PROLIA,1356541114,340B SETTING,2
ARANESP,1356541726,340B SETTING,2
KANJINTI,1356541726,340B SETTING,2
NEULASTA,1356541726,340B SETTING,2
NEUPOGEN,1356541726,340B SETTING,2
PROLIA,1356541726,340B SETTING,2
ARANESP,1356542997,340B SETTING,2
AVSOLA,1356542997,340B SETTING,2
MVASI,1356542997,340B SETTING,2
NEULASTA,1356542997,340B SETTING,2
NEUPOGEN,1356542997,340B SETTING,2
TEZSPIRE,1356544803,340B SETTING,2
ARANESP,1356557631,340B SETTING,2
MVASI,1356557631,340B SETTING,2
AVSOLA,1356560528,340B SETTING,2
KANJINTI,1356560528,340B SETTING,2
MVASI,1356560528,340B SETTING,2
ARANESP,1356576896,340B SETTING,2
MVASI,1356576896,340B SETTING,2
ARANESP,1356589394,340B SETTING,2
ARANESP,1356590640,340B SETTING,2
EPOGEN,1356590640,340B SETTING,2
KANJINTI,1356590640,340B SETTING,2
NEULASTA,1356590640,340B SETTING,2
TEZSPIRE,1356590640,340B SETTING,2
ARANESP,1356603641,340B SETTING,2
ARANESP,1356622161,340B SETTING,2
MVASI,1356622161,340B SETTING,2
ARANESP,1356627640,340B SETTING,2
RIABNI,1356627640,340B SETTING,2
KANJINTI,1356630990,340B SETTING,2
NEULASTA,1356630990,340B SETTING,2
PROLIA,1356630990,340B SETTING,2
ARANESP,1356641682,340B SETTING,2
RIABNI,1356641682,340B SETTING,2
ARANESP,1356645907,340B SETTING,2
ARANESP,1356657357,340B SETTING,2
ENBREL,1356657357,340B SETTING,2
KANJINTI,1356657357,340B SETTING,2
PROLIA,1356660559,340B SETTING,2
ARANESP,1356664478,340B SETTING,2
KANJINTI,1356664478,340B SETTING,2
NEULASTA,1356664478,340B SETTING,2
PROLIA,1356674006,340B SETTING,2
PROLIA,1356689004,340B SETTING,2
ARANESP,1356689715,340B SETTING,2
KANJINTI,1356722045,340B SETTING,2
NEULASTA,1356722045,340B SETTING,2
PROLIA,1356722045,340B SETTING,2
MVASI,1356725618,340B SETTING,2
ENBREL,1356754824,340B SETTING,2
KANJINTI,1356754824,340B SETTING,2
MVASI,1356754824,340B SETTING,2
ARANESP,1356754857,340B SETTING,2
EPOGEN,1356772792,340B SETTING,2
RIABNI,1356772792,340B SETTING,2
MVASI,1356781322,340B SETTING,2
KANJINTI,1356827638,340B SETTING,2
AVSOLA,1356848121,340B SETTING,2
ENBREL,1356848121,340B SETTING,2
KANJINTI,1356848121,340B SETTING,2
ENBREL,1356848675,340B SETTING,2
KANJINTI,1356848675,340B SETTING,2
NEULASTA,1356848675,340B SETTING,2
NEULASTA,1598778078,340B SETTING,2
KANJINTI,1598779142,340B SETTING,2
PROLIA,1598779142,340B SETTING,2
TEZSPIRE,1598779142,340B SETTING,2
AVSOLA,1598779357,340B SETTING,2
ARANESP,1598789943,340B SETTING,2
NEULASTA,1598789984,340B SETTING,2
AVSOLA,1598794729,340B SETTING,2
NEULASTA,1598794729,340B SETTING,2
EPOGEN,1598795122,340B SETTING,2
KANJINTI,1598795122,340B SETTING,2
MVASI,1598795122,340B SETTING,2
PROLIA,1598797193,340B SETTING,2
ENBREL,1598798597,340B SETTING,2
EPOGEN,1598798597,340B SETTING,2
PROLIA,1598798597,340B SETTING,2
TEZSPIRE,1598798597,340B SETTING,2
EPOGEN,1598819054,340B SETTING,2
PROLIA,1598822173,340B SETTING,2
ARANESP,1598830754,340B SETTING,2
MVASI,1598830754,340B SETTING,2
EPOGEN,1598845828,340B SETTING,2
KANJINTI,1598845828,340B SETTING,2
NEULASTA,1598845828,340B SETTING,2
PROLIA,1598849333,340B SETTING,2
NEUPOGEN,1598858698,340B SETTING,2
MVASI,1598860215,340B SETTING,2
AVSOLA,1598867996,340B SETTING,2
TEZSPIRE,1598867996,340B SETTING,2
ARANESP,1598868077,340B SETTING,2
ENBREL,1598868077,340B SETTING,2
EPOGEN,1598868077,340B SETTING,2
PROLIA,1598873796,340B SETTING,2
TEZSPIRE,1598873796,340B SETTING,2
KANJINTI,1598877813,340B SETTING,2
MVASI,1598877813,340B SETTING,2
ENBREL,1598900946,340B SETTING,2
EPOGEN,1598900946,340B SETTING,2
KANJINTI,1598900946,340B SETTING,2
PROLIA,1598900946,340B SETTING,2
KANJINTI,1598902470,340B SETTING,2
PROLIA,1598902470,340B SETTING,2
MVASI,1598912750,340B SETTING,2
AVSOLA,1598921074,340B SETTING,2
PROLIA,1598921074,340B SETTING,2
MVASI,1598927618,340B SETTING,2
PROLIA,1598927618,340B SETTING,2
ARANESP,1598931933,340B SETTING,2
ENBREL,1598931933,340B SETTING,2
TEZSPIRE,1598932279,340B SETTING,2
PROLIA,1598951907,340B SETTING,2
TEZSPIRE,1598951907,340B SETTING,2
MVASI,1598957417,340B SETTING,2
PROLIA,1598968778,340B SETTING,2
RIABNI,1598968778,340B SETTING,2
TEZSPIRE,1598968778,340B SETTING,2
ARANESP,1598975120,340B SETTING,2
ENBREL,1598975120,340B SETTING,2
MVASI,1598993420,340B SETTING,2
NEUPOGEN,1598993420,340B SETTING,2
ARANESP,1609007863,340B SETTING,2
AVSOLA,1609024462,340B SETTING,2
ENBREL,1609024462,340B SETTING,2
KANJINTI,1609024462,340B SETTING,2
NEULASTA,1609024462,340B SETTING,2
NEUPOGEN,1609024462,340B SETTING,2
EPOGEN,1609041060,340B SETTING,2
PROLIA,1609041060,340B SETTING,2
PROLIA,1609053313,340B SETTING,2
ARANESP,1609056100,340B SETTING,2
NEULASTA,1609063965,340B SETTING,2
KANJINTI,1609072537,340B SETTING,2
KANJINTI,1609086255,340B SETTING,2
TEZSPIRE,1609086255,340B SETTING,2
MVASI,1609101849,340B SETTING,2
ARANESP,1609109925,340B SETTING,2
ENBREL,1609109925,340B SETTING,2
EPOGEN,1609109925,340B SETTING,2
MVASI,1609109925,340B SETTING,2
NEULASTA,1609109925,340B SETTING,2
PROLIA,1609109925,340B SETTING,2
TEZSPIRE,1609109925,340B SETTING,2
ARANESP,1609110816,340B SETTING,2
MVASI,1609111525,340B SETTING,2
ENBREL,1609139419,340B SETTING,2
EPOGEN,1609139419,340B SETTING,2
MVASI,1609139419,340B SETTING,2
NEUPOGEN,1609139419,340B SETTING,2
RIABNI,1609139419,340B SETTING,2
ARANESP,1609148527,340B SETTING,2
KANJINTI,1609148527,340B SETTING,2
KANJINTI,1609167667,340B SETTING,2
MVASI,1609167667,340B SETTING,2
NEULASTA,1609167667,340B SETTING,2
ARANESP,1609180553,340B SETTING,2
PROLIA,1609180553,340B SETTING,2
TEZSPIRE,1609180553,340B SETTING,2
AVSOLA,1609196294,340B SETTING,2
NEULASTA,1609196294,340B SETTING,2
ENBREL,1609199645,340B SETTING,2
MVASI,1609211168,340B SETTING,2
PROLIA,1609211168,340B SETTING,2
MVASI,1609213552,340B SETTING,2
TEZSPIRE,1609213552,340B SETTING,2
ARANESP,1609245588,340B SETTING,2
MVASI,1609245588,340B SETTING,2
NEUPOGEN,1609245588,340B SETTING,2
ENBREL,1609248814,340B SETTING,2
NEULASTA,1609248814,340B SETTING,2
PROLIA,1609248814,340B SETTING,2
ARANESP,1609291038,340B SETTING,2
PROLIA,1609291038,340B SETTING,2
ARANESP,1609294057,340B SETTING,2
AVSOLA,1609294057,340B SETTING,2
NEULASTA,1609294057,340B SETTING,2
RIABNI,1609294057,340B SETTING,2
TEZSPIRE,1609294057,340B SETTING,2
PROLIA,1609318526,340B SETTING,2
AVSOLA,1609356419,340B SETTING,2
KANJINTI,1609356419,340B SETTING,2
RIABNI,1609356419,340B SETTING,2
ARANESP,1609423854,340B SETTING,2
EPOGEN,1609423854,340B SETTING,2
PROLIA,1609423854,340B SETTING,2
KANJINTI,1609476357,340B SETTING,2
PROLIA,1609476357,340B SETTING,2
TEZSPIRE,1609490846,340B SETTING,2
ENBREL,1609514090,340B SETTING,2
KANJINTI,1609514090,340B SETTING,2
PROLIA,1609520071,340B SETTING,2
NEULASTA,1609544055,340B SETTING,2
TEZSPIRE,1609544055,340B SETTING,2
NEULASTA,1609573880,340B SETTING,2
NEULASTA,1609580927,340B SETTING,2
EPOGEN,1609800432,340B SETTING,2
KANJINTI,1609800432,340B SETTING,2
NEUPOGEN,1609800432,340B SETTING,2
MVASI,1609800507,340B SETTING,2
PROLIA,1609800507,340B SETTING,2
TEZSPIRE,1609800507,340B SETTING,2
ARANESP,1609801976,340B SETTING,2
MVASI,1609801976,340B SETTING,2
PROLIA,1609801976,340B SETTING,2
TEZSPIRE,1609801976,340B SETTING,2
EPOGEN,1609802362,340B SETTING,2
MVASI,1609802362,340B SETTING,2
NEULASTA,1609802396,340B SETTING,2
PROLIA,1609802396,340B SETTING,2
PROLIA,1609806413,340B SETTING,2
TEZSPIRE,1609806413,340B SETTING,2
ARANESP,1609806488,340B SETTING,2
AVSOLA,1609806488,340B SETTING,2
KANJINTI,1609806488,340B SETTING,2
MVASI,1609806488,340B SETTING,2
NEULASTA,1609806488,340B SETTING,2
NEUPOGEN,1609806488,340B SETTING,2
PROLIA,1609806488,340B SETTING,2
ARANESP,1609808716,340B SETTING,2
PROLIA,1609808716,340B SETTING,2
TEZSPIRE,1609808716,340B SETTING,2
AVSOLA,1609809433,340B SETTING,2
MVASI,1609809433,340B SETTING,2
AVSOLA,1609811413,340B SETTING,2
PROLIA,1609815653,340B SETTING,2
TEZSPIRE,1609815653,340B SETTING,2
MVASI,1609822212,340B SETTING,2
TEZSPIRE,1609822212,340B SETTING,2
ARANESP,1609825439,340B SETTING,2
PROLIA,1609825439,340B SETTING,2
ENBREL,1609827757,340B SETTING,2
EPOGEN,1609827757,340B SETTING,2
NEULASTA,1609827757,340B SETTING,2
PROLIA,1609827757,340B SETTING,2
TEZSPIRE,1609827757,340B SETTING,2
ARANESP,1609827823,340B SETTING,2
NEULASTA,1609827823,340B SETTING,2
NEULASTA,1609830173,340B SETTING,2
PROLIA,1609834985,340B SETTING,2
EPOGEN,1609839562,340B SETTING,2
MVASI,1609839562,340B SETTING,2
NEUPOGEN,1609839562,340B SETTING,2
ARANESP,1609869403,340B SETTING,2
AVSOLA,1609869403,340B SETTING,2
KANJINTI,1609869403,340B SETTING,2
ARANESP,1609875772,340B SETTING,2
MVASI,1609875772,340B SETTING,2
ARANESP,1609884154,340B SETTING,2
KANJINTI,1609884154,340B SETTING,2
MVASI,1609884154,340B SETTING,2
EPOGEN,1609887850,340B SETTING,2
NEULASTA,1609887850,340B SETTING,2
PROLIA,1609888650,340B SETTING,2
TEZSPIRE,1609888650,340B SETTING,2
AVSOLA,1609895663,340B SETTING,2
EPOGEN,1609904846,340B SETTING,2
MVASI,1609904846,340B SETTING,2
PROLIA,1609904846,340B SETTING,2
PROLIA,1609912005,340B SETTING,2
ARANESP,1609917574,340B SETTING,2
NEULASTA,1609917574,340B SETTING,2
PROLIA,1609917574,340B SETTING,2
ARANESP,1609920966,340B SETTING,2
PROLIA,1609934843,340B SETTING,2
ARANESP,1609936236,340B SETTING,2
MVASI,1609937796,340B SETTING,2
NEUPOGEN,1609937796,340B SETTING,2
ENBREL,1609938703,340B SETTING,2
KANJINTI,1609938703,340B SETTING,2
KANJINTI,1609963479,340B SETTING,2
MVASI,1609963479,340B SETTING,2
ARANESP,1609967744,340B SETTING,2
MVASI,1609967744,340B SETTING,2
PROLIA,1609971019,340B SETTING,2
ARANESP,1609975333,340B SETTING,2
KANJINTI,1609975333,340B SETTING,2
TEZSPIRE,1609978170,340B SETTING,2
MVASI,1609989029,340B SETTING,2
PROLIA,1609989029,340B SETTING,2
RIABNI,1609989029,340B SETTING,2
ARANESP,1609990944,340B SETTING,2
PROLIA,1609992577,340B SETTING,2
ARANESP,1609996859,340B SETTING,2
EPOGEN,1609996859,340B SETTING,2
MVASI,1609996859,340B SETTING,2
TEZSPIRE,1609996859,340B SETTING,2
PROLIA,1609998871,340B SETTING,2
PROLIA,1619014008,340B SETTING,2
TEZSPIRE,1619014008,340B SETTING,2
KANJINTI,1619034659,340B SETTING,2
NEULASTA,1619034659,340B SETTING,2
PROLIA,1619034659,340B SETTING,2
TEZSPIRE,1619034659,340B SETTING,2
MVASI,1619041399,340B SETTING,2
PROLIA,1619041399,340B SETTING,2
ARANESP,1619041514,340B SETTING,2
AVSOLA,1619041514,340B SETTING,2
EPOGEN,1619041514,340B SETTING,2
MVASI,1619041514,340B SETTING,2
RIABNI,1619041514,340B SETTING,2
ARANESP,1619053709,340B SETTING,2
AVSOLA,1619061116,340B SETTING,2
KANJINTI,1619061116,340B SETTING,2
RIABNI,1619061116,340B SETTING,2
TEZSPIRE,1619074978,340B SETTING,2
ARANESP,1619079514,340B SETTING,2
ARANESP,1619087731,340B SETTING,2
MVASI,1619087731,340B SETTING,2
TEZSPIRE,1619087731,340B SETTING,2
EPOGEN,1619113875,340B SETTING,2
KANJINTI,1619113875,340B SETTING,2
NEULASTA,1619113875,340B SETTING,2
PROLIA,1619113875,340B SETTING,2
ARANESP,1619118007,340B SETTING,2
KANJINTI,1619118007,340B SETTING,2
AVSOLA,1619118064,340B SETTING,2
MVASI,1619118064,340B SETTING,2
PROLIA,1619118064,340B SETTING,2
TEZSPIRE,1619118064,340B SETTING,2
ARANESP,1619118569,340B SETTING,2
NEULASTA,1619118569,340B SETTING,2
NEUPOGEN,1619136728,340B SETTING,2
NEULASTA,1619153251,340B SETTING,2
ARANESP,1619154820,340B SETTING,2
KANJINTI,1619154820,340B SETTING,2
MVASI,1619154820,340B SETTING,2
NEULASTA,1619154820,340B SETTING,2
PROLIA,1619154820,340B SETTING,2
NEULASTA,1619168952,340B SETTING,2
PROLIA,1619168952,340B SETTING,2
MVASI,1619182003,340B SETTING,2
NEULASTA,1619182003,340B SETTING,2
NEULASTA,1619182318,340B SETTING,2
NEUPOGEN,1619182318,340B SETTING,2
PROLIA,1619202447,340B SETTING,2
KANJINTI,1619215357,340B SETTING,2
NEULASTA,1619215357,340B SETTING,2
PROLIA,1619215357,340B SETTING,2
TEZSPIRE,1619215357,340B SETTING,2
MVASI,1619244464,340B SETTING,2
AVSOLA,1619245107,340B SETTING,2
PROLIA,1619245107,340B SETTING,2
TEZSPIRE,1619245107,340B SETTING,2
ARANESP,1619253051,340B SETTING,2
PROLIA,1619253051,340B SETTING,2
PROLIA,1619275039,340B SETTING,2
PROLIA,1619276367,340B SETTING,2
TEZSPIRE,1619276367,340B SETTING,2
NEULASTA,1619280039,340B SETTING,2
ARANESP,1619286895,340B SETTING,2
MVASI,1619291788,340B SETTING,2
NEULASTA,1619291788,340B SETTING,2
PROLIA,1619291788,340B SETTING,2
PROLIA,1619294378,340B SETTING,2
ARANESP,1619303823,340B SETTING,2
ENBREL,1619303823,340B SETTING,2
RIABNI,1619307873,340B SETTING,2
AVSOLA,1619342862,340B SETTING,2
RIABNI,1619354016,340B SETTING,2
ARANESP,1619356250,340B SETTING,2
NEULASTA,1619356250,340B SETTING,2
ARANESP,1619359361,340B SETTING,2
ARANESP,1619382629,340B SETTING,2
PROLIA,1619382629,340B SETTING,2
PROLIA,1619390838,340B SETTING,2
EPOGEN,1619392941,340B SETTING,2
ARANESP,1619477668,340B SETTING,2
AVSOLA,1619477668,340B SETTING,2
EPOGEN,1619477668,340B SETTING,2
KANJINTI,1619477668,340B SETTING,2
NEUPOGEN,1619477668,340B SETTING,2
PROLIA,1619477668,340B SETTING,2
MVASI,1619504735,340B SETTING,2
NEULASTA,1619504735,340B SETTING,2
TEZSPIRE,1619561537,340B SETTING,2
KANJINTI,1619562410,340B SETTING,2
AVSOLA,1619567807,340B SETTING,2
PROLIA,1619567807,340B SETTING,2
MVASI,1619591955,340B SETTING,2
PROLIA,1619591955,340B SETTING,2
KANJINTI,1619621075,340B SETTING,2
NEULASTA,1619642857,340B SETTING,2
PROLIA,1619642857,340B SETTING,2
TEZSPIRE,1619680261,340B SETTING,2
AVSOLA,1619900990,340B SETTING,2
ARANESP,1619902095,340B SETTING,2
AVSOLA,1619902095,340B SETTING,2
PROLIA,1619902095,340B SETTING,2
RIABNI,1619902095,340B SETTING,2
ARANESP,1619903978,340B SETTING,2
NEULASTA,1619912789,340B SETTING,2
PROLIA,1619912789,340B SETTING,2
TEZSPIRE,1619912789,340B SETTING,2
PROLIA,1619913647,340B SETTING,2
PROLIA,1619914116,340B SETTING,2
ARANESP,1619914652,340B SETTING,2
PROLIA,1619914652,340B SETTING,2
AVSOLA,1619916590,340B SETTING,2
MVASI,1619916590,340B SETTING,2
NEULASTA,1619916590,340B SETTING,2
KANJINTI,1619919057,340B SETTING,2
MVASI,1619920014,340B SETTING,2
ARANESP,1619923919,340B SETTING,2
KANJINTI,1619923919,340B SETTING,2
MVASI,1619923919,340B SETTING,2
PROLIA,1619923919,340B SETTING,2
AVSOLA,1619927654,340B SETTING,2
PROLIA,1619927654,340B SETTING,2
PROLIA,1619928017,340B SETTING,2
KANJINTI,1619934544,340B SETTING,2
ARANESP,1619934627,340B SETTING,2
AVSOLA,1619934627,340B SETTING,2
TEZSPIRE,1619934627,340B SETTING,2
TEZSPIRE,1619935004,340B SETTING,2
ARANESP,1619936580,340B SETTING,2
PROLIA,1619936580,340B SETTING,2
NEULASTA,1619941051,340B SETTING,2
ARANESP,1619947256,340B SETTING,2
ARANESP,1619949104,340B SETTING,2
NEULASTA,1619949104,340B SETTING,2
TEZSPIRE,1619949104,340B SETTING,2
KANJINTI,1619954724,340B SETTING,2
MVASI,1619954724,340B SETTING,2
NEULASTA,1619954724,340B SETTING,2
PROLIA,1619954724,340B SETTING,2
AVSOLA,1619968849,340B SETTING,2
PROLIA,1619968849,340B SETTING,2
ARANESP,1619973542,340B SETTING,2
NEUPOGEN,1619973542,340B SETTING,2
MVASI,1619986890,340B SETTING,2
RIABNI,1619986890,340B SETTING,2
MVASI,1619990074,340B SETTING,2
NEULASTA,1619990074,340B SETTING,2
ARANESP,1619990975,340B SETTING,2
AVSOLA,1619990975,340B SETTING,2
PROLIA,1619990975,340B SETTING,2
ARANESP,1619992351,340B SETTING,2
AVSOLA,1619992351,340B SETTING,2
ENBREL,1619992351,340B SETTING,2
NEULASTA,1619992351,340B SETTING,2
NEUPOGEN,1619992351,340B SETTING,2
NEULASTA,1619992583,340B SETTING,2
ARANESP,1619993680,340B SETTING,2
ARANESP,1629000708,340B SETTING,2
ENBREL,1629000708,340B SETTING,2
MVASI,1629000708,340B SETTING,2
NEUPOGEN,1629000708,340B SETTING,2
RIABNI,1629001169,340B SETTING,2
TEZSPIRE,1629001169,340B SETTING,2
PROLIA,1629001854,340B SETTING,2
ARANESP,1629002803,340B SETTING,2
NEUPOGEN,1629002803,340B SETTING,2
KANJINTI,1629006457,340B SETTING,2
NEULASTA,1629006457,340B SETTING,2
ARANESP,1629006606,340B SETTING,2
MVASI,1629006606,340B SETTING,2
NEULASTA,1629006606,340B SETTING,2
EPOGEN,1629011945,340B SETTING,2
MVASI,1629015961,340B SETTING,2
NEULASTA,1629015961,340B SETTING,2
EPOGEN,1629017983,340B SETTING,2
MVASI,1629017983,340B SETTING,2
NEULASTA,1629017983,340B SETTING,2
PROLIA,1629017983,340B SETTING,2
